x,y,z,vx,vy,vz
-10.0,-8.620689655172413,7.241379310344829,1.2236751338529355,3.536834445117769,-3.666372206523762
-10.0,-8.620689655172413,7.931034482758622,0.8928199556294387,3.1202576519228584,-3.5409883639343525
-10.0,-8.620689655172413,8.620689655172415,0.6075796317947332,2.732028380971835,-3.373774074242749
-10.0,-8.620689655172413,9.310344827586208,0.36837103589021025,2.377644089312437,-3.1785629203803807
-10.0,-8.620689655172413,10.0,0.17269339117867336,2.0597499262093493,-2.9676123331492885
-10.0,-7.931034482758621,-10.0,0.3368934913558688,2.740579700789829,2.7968242030084167
-10.0,-7.931034482758621,-9.310344827586206,0.586832126055631,3.1234196384704838,2.971682595644249
-10.0,-7.931034482758621,-8.620689655172413,0.8928199034402746,3.5409883969763767,3.120257671309815
-10.0,-7.931034482758621,-7.931034482758621,1.2575985905232683,3.9863643753443894,3.228094257083262
-10.0,-7.931034482758621,-7.241379310344827,1.679659375453468,4.448855236903796,3.279671892554081
-10.0,-7.931034482758621,-6.551724137931034,2.152022188653301,4.914411816707606,3.260143236354958
-10.0,-7.931034482758621,-5.862068965517241,2.661748778431643,5.366822791240309,3.15741976459216
-10.0,-7.931034482758621,-5.172413793103448,3.190525184548216,5.789534497190111,2.964100881721727
-10.0,-7.931034482758621,-4.482758620689655,3.7163249580492304,6.167662104320716,2.678690231723057
-10.0,-7.931034482758621,-3.7931034482758617,4.215771719854163,6.489631522705964,2.3057455850469
-10.0,-7.931034482758621,-3.1034482758620685,4.666570114904825,6.748014270982264,1.8549909225762082
-10.0,-7.931034482758621,-2.4137931034482754,5.049410508134563,6.939423623028943,1.3397785295919422
-10.0,-7.931034482758621,-1.7241379310344822,5.349034189197235,7.063658119876908,0.7754396568570571
-10.0,-7.931034482758621,-1.034482758620689,5.554491477036879,7.1224698041967525,0.17797615611901635
-10.0,-7.931034482758621,-0.3448275862068959,5.658872544714429,7.118345417207519,-0.43667948748688346
-10.0,-7.931034482758621,0.34482758620689724,5.658872533414423,7.053583261414962,-1.0528502755270037
-10.0,-7.931034482758621,1.0344827586206904,5.554491463695522,6.929823434020877,-1.6549317214891415
-10.0,-7.931034482758621,1.7241379310344835,5.34903416381201,6.748077286470659,-2.2271115642632093
-10.0,-7.931034482758621,2.4137931034482767,5.049410477760536,6.5092249684188275,-2.75328846202384
-10.0,-7.931034482758621,3.10344827586207,4.666570102649436,6.214879695687452,-3.217445975646433
-10.0,-7.931034482758621,3.793103448275863,4.21577169597219,5.868426071438242,-3.6046297679727153
-10.0,-7.931034482758621,4.482758620689657,3.716324946458234,5.475952910069771,-3.902483474161406
-10.0,-7.931034482758621,5.172413793103449,3.190525198520582,5.046748091936839,-4.1030400721801055
-10.0,-7.931034482758621,5.862068965517242,2.661748772415457,4.5930803985849,-4.2042477754530605
-10.0,-7.931034482758621,6.551724137931036,2.1520221694634523,4.129198280460123,-4.210664968583722
-10.0,-7.931034482758621,7.241379310344829,1.6796593741486376,3.6697549928347906,-4.132972225052669
-10.0,-7.931034482758621,7.931034482758622,1.2575985971411079,3.2280942574134643,-3.9863644290327294
-10.0,-7.931034482758621,8.620689655172415,0.8928199010603779,2.814871295692954,-3.7882854581022025
-10.0,-7.931034482758621,9.310344827586208,0.5868321179603394,2.437317906592757,-3.556139675977563
-10.0,-7.931034482758621,10.0,0.33689348599130703,2.0991990387235906,-3.3055054578058725
-10.0,-7.241379310344827,-10.0,0.5270839859170884,2.820525055734638,3.142453551595274
-10.0,-7.241379310344827,-9.310344827586206,0.8402685827831949,3.225795007664724,3.355027610736514
-10.0,-7.241379310344827,-8.620689655172413,1.2236751157764219,3.666372278905384,3.5368344105075087
-10.0,-7.241379310344827,-7.931034482758621,1.6796592856814732,4.1329723068481306,3.6697550446835887
-10.0,-7.241379310344827,-7.241379310344827,2.204489187695722,4.611953470970148,3.7346863351888273
-10.0,-7.241379310344827,-6.551724137931034,2.786988536003113,5.08624514096545,3.7140681898516092
-10.0,-7.241379310344827,-5.862068965517241,3.408463196956574,5.53727688973378,3.594712295634105
-10.0,-7.241379310344827,-5.172413793103448,4.044243296181189,5.94751584255717,3.3701075391985027
-10.0,-7.241379310344827,-4.482758620689655,4.666570102870348,6.302884502746958,3.041436234530203
-10.0,-7.241379310344827,-3.7931034482758617,5.247999569400319,6.594316189502058,2.61699732745875
-10.0,-7.241379310344827,-3.1034482758620685,5.764324743614735,6.818052363432981,2.1103560087334636
-10.0,-7.241379310344827,-2.4137931034482754,6.196322656088544,6.974783283512505,1.5379662743426374
-10.0,-7.241379310344827,-1.7241379310344822,6.530182453622565,7.068088819384511,0.917043389085349
-10.0,-7.241379310344827,-1.034482758620689,6.756941022770119,7.102723256546244,0.2641818056829082
-10.0,-7.241379310344827,-0.3448275862068959,6.8714615929817535,7.083160057610922,-0.4051490456274736
-10.0,-7.241379310344827,0.34482758620689724,6.87146158588473,7.01261123941439,-1.0763762499771803
-10.0,-7.241379310344827,1.0344827586206904,6.756941009601853,6.89258523429704,-1.7351480289349448
-10.0,-7.241379310344827,1.7241379310344835,6.530182431369497,6.722970094442031,-2.366542106360201
-10.0,-7.241379310344827,2.4137931034482767,6.196322635928917,6.502606388275673,-2.9544970140475226
-10.0,-7.241379310344827,3.10344827586207,5.764324729532135,6.230293903696884,-3.481792460288194
-10.0,-7.241379310344827,3.793103448275863,5.247999554230474,5.906110254871746,-3.930845081437643
-10.0,-7.241379310344827,4.482758620689657,4.666570109402751,5.532801244825435,-4.285416928433324
-10.0,-7.241379310344827,5.172413793103449,4.044243301881264,5.116863641226224,-4.533020684688205
-10.0,-7.241379310344827,5.862068965517242,3.408463183821818,4.668891443257711,-4.667423821929068
-10.0,-7.241379310344827,6.551724137931036,2.7869885388748563,4.2029003365910125,-4.690396736040803
-10.0,-7.241379310344827,7.241379310344829,2.2044892049017744,3.7346863234469385,-4.611953545382654
-10.0,-7.241379310344827,7.931034482758622,1.6796592879727947,3.2796720181053236,-4.448855375821981
-10.0,-7.241379310344827,8.620689655172415,1.2236751055152808,2.8509040687715848,-4.221827773908703
-10.0,-7.241379310344827,9.310344827586208,0.8402685773012598,2.4577542206701164,-3.952392720815025
-10.0,-7.241379310344827,10.0,0.5270839894206951,2.1055370149094053,-3.660203551027568
-10.0,-6.551724137931034,-10.0,0.7414233410544568,2.862664526017136,3.506009903906497
-10.0,-6.551724137931034,-9.310344827586206,1.1259495633331706,3.2823249319807983,3.758069972929629
-10.0,-6.551724137931034,-8.620689655172413,1.5958379879163873,3.7356973075939,3.973269969544323
-10.0,-6.551724137931034,-7.931034482758621,2.1520221709455547,4.210665070125386,4.129198201705561
-10.0,-6.551724137931034,-7.241379310344827,2.786988447524042,4.6903968593791046,4.202900395979978
-10.0,-6.551724137931034,-6.551724137931034,3.4835639954425934,5.155021006511893,4.1744537482195145
-10.0,-6.551724137931034,-5.862068965517241,4.215771745244878,5.584437417542851,4.030612512909565
-10.0,-6.551724137931034,-5.172413793103448,4.95188803005828,5.961508324184148,3.7672767067266117
-10.0,-6.551724137931034,-4.482758620689655,5.6588724715572845,6.274576781141613,3.38986977391687
-10.0,-6.551724137931034,-3.7931034482758617,6.306724023471093,6.518511712570006,2.9115827486589074
-10.0,-6.551724137931034,-3.1034482758620685,6.8714615500929535,6.694128157119012,2.3503086383181815
-10.0,-6.551724137931034,-2.4137931034482754,7.336172416651246,6.806457270678032,1.7254411082880223
-10.0,-6.551724137931034,-1.7241379310344822,7.690387859234991,6.8625994954570695,1.055465840216838
-10.0,-6.551724137931034,-1.034482758620689,7.928503169032674,6.869774034867885,0.3567386031016801
-10.0,-6.551724137931034,-0.3448275862068959,8.04799662229767,6.833888673294795,-0.3566195523098308
-10.0,-6.551724137931034,0.34482758620689724,8.047996617721978,6.758697184477375,-1.0720188172036214
-10.0,-6.551724137931034,1.0344827586206904,7.928503158014016,6.64548287241354,-1.7772493672442458
-10.0,-6.551724137931034,1.7241379310344835,7.690387843497502,6.493191560304969,-2.4592160591851218
-10.0,-6.551724137931034,2.4137931034482767,7.336172403552476,6.298980494408455,-3.1028781266244714
-10.0,-6.551724137931034,3.10344827586207,6.871461540542231,6.059188783946406,-3.6907362601306573
-10.0,-6.551724137931034,3.793103448275863,6.306724022730611,5.770714537914771,-4.203232472089236
-10.0,-6.551724137931034,4.482758620689657,5.6588724812452895,5.432668712915909,-4.620350859109773
-10.0,-6.551724137931034,5.172413793103449,4.9518880312807445,5.047974245678057,-4.924419960540908
-10.0,-6.551724137931034,5.862068965517242,4.215771753613027,4.624392654948607,-5.103603805381422
-10.0,-6.551724137931034,6.551724137931036,3.4835640195534503,4.174453750230367,-5.155021077478253
-10.0,-6.551724137931034,7.241379310344829,2.7869884556811813,3.714068363416141,-5.086245307303292
-10.0,-6.551724137931034,7.931034482758622,2.1520221611281403,3.260143408043535,-4.914411834150823
-10.0,-6.551724137931034,8.620689655172415,1.595837986661542,2.827974126286585,-4.663139654502715
-10.0,-6.551724137931034,9.310344827586208,1.1259495770638877,2.429251612131354,-4.3583808734533855
-10.0,-6.551724137931034,10.0,0.7414233586818023,2.071168020226433,-4.024576613696936
-10.0,-5.862068965517241,-10.0,0.9758018196765617,2.8584436427892728,3.8800573469318276
-10.0,-5.862068965517241,-9.310344827586206,1.4379194712109702,3.2822948471127864,4.171691867934247
-10.0,-5.862068965517241,-8.620689655172413,2.000532381850921,3.735939204596391,4.418430326072662
-10.0,-5.862068965517241,-7.931034482758621,2.6617488953459287,4.204247695030874,4.593080216796106
-10.0,-5.862068965517241,-7.241379310344827,3.408463215774747,4.667423901088207,4.668891312527507
-10.0,-5.862068965517241,-6.551724137931034,4.215771703053518,5.103603913416628,4.624392662730224
-10.0,-5.862068965517241,-5.862068965517241,5.049410450208473,5.492536873877127,4.4477686734761885
-10.0,-5.862068965517241,-5.172413793103448,5.870823265086547,5.819139433703077,4.139065634868585
-10.0,-5.862068965517241,-4.482758620689655,6.643168020538558,6.075640598479696,3.7093665503270814
-10.0,-5.862068965517241,-3.7931034482758617,7.33617239122994,6.261690775023781,3.1774575480779688
-10.0,-5.862068965517241,-3.1034482758620685,7.928503134493692,6.382735908917615,2.5654902712037604
-10.0,-5.862068965517241,-2.4137931034482754,8.407570731014834,6.447541934270865,1.8951859980638528
-10.0,-5.862068965517241,-1.7241379310344822,8.767612489615844,6.4657614306363485,1.185469220161139
-10.0,-5.862068965517241,-1.034482758620689,9.007138483105887,6.446070868773374,0.4516553584392942
-10.0,-5.862068965517241,-0.3448275862068959,9.126577162869015,6.395010618167915,-0.2941470176154638
-10.0,-5.862068965517241,0.34482758620689724,9.126577160030513,6.316420898022685,-1.0418782932174913
-10.0,-5.862068965517241,1.0344827586206904,9.007138475866968,6.211304334348249,-1.7819991178044559
-10.0,-5.862068965517241,1.7241379310344835,8.767612480817528,6.077996137196652,-2.5038712782304393
-10.0,-5.862068965517241,2.4137931034482767,8.40757072505121,5.912616372935347,-3.1942909895977043
-10.0,-5.862068965517241,3.10344827586207,7.928503134138493,5.70986242768548,-3.8364735728203976
-10.0,-5.862068965517241,3.793103448275863,7.336172399729277,5.464227277010642,-4.40990119953951
-10.0,-5.862068965517241,4.482758620689657,6.643168032891566,5.171652650923783,-4.891504712818946
-10.0,-5.862068965517241,5.172413793103449,5.870823281053628,4.831417195580577,-5.258484258012871
-10.0,-5.862068965517241,5.862068965517242,5.049410476350137,4.447768719190723,-5.492536910516337
-10.0,-5.862068965517241,6.551724137931036,4.21577171935477,4.030612686127058,-5.584437535823354
-10.0,-5.862068965517241,7.241379310344829,3.4084632164871946,3.594712461522498,-5.537276859595169
-10.0,-5.862068965517241,7.931034482758622,2.6617489081254253,3.1574197739718257,-5.366822667675259
-10.0,-5.862068965517241,8.620689655172415,2.0005324131468587,2.7356566935056077,-5.09862248238917
-10.0,-5.862068965517241,9.310344827586208,1.4379195021796365,2.343225354662418,-4.76295788225416
-10.0,-5.862068965517241,10.0,0.9758018406137476,1.989270533914532,-4.389572651105962
-10.0,-5.172413793103448,-10.0,1.2236751384125026,2.8005703093799967,4.255383599365749
-10.0,-5.172413793103448,-9.310344827586206,1.7668752994272057,3.2168834470741015,4.584879568281896
-10.0,-5.172413793103448,-8.620689655172413,2.4245938358711028,3.657000649167729,4.859396269490454
-10.0,-5.172413793103448,-7.931034482758621,3.1905252197637286,4.103040016148545,5.046748121366996
-10.0,-5.172413793103448,-7.241379310344827,4.044243383552156,4.533020598861132,5.116863499527566
-10.0,-5.172413793103448,-6.551724137931034,4.951888065508197,4.92441999031197,5.047974110900735
-10.0,-5.172413793103448,-5.862068965517241,5.870823265353957,5.2584843118261535,4.831417136863495
-10.0,-5.172413793103448,-5.172413793103448,6.756940972524867,5.52366956252402,4.47297939493366
-10.0,-5.172413793103448,-4.482758620689655,7.571870873847888,5.7169265949046855,3.990317159667848
-10.0,-5.172413793103448,-3.7931034482758617,8.287585551833814,5.842640095941428,3.407851455985374
-10.0,-5.172413793103448,-3.1034482758620685,8.887464192611793,5.910067161373082,2.751359491213877
-10.0,-5.172413793103448,-2.4137931034482754,9.364515088276166,5.930454840227146,2.043975458399838
-10.0,-5.172413793103448,-1.7241379310344822,9.718204989373444,5.914690188798235,1.3042116919128077
-10.0,-5.172413793103448,-1.034482758620689,9.951186306151415,5.871793044795322,0.5457364519220423
-10.0,-5.172413793103448,-0.3448275862068959,10.066665121080886,5.80816279761407,-0.22169823278417583
-10.0,-5.172413793103448,0.34482758620689724,10.066665119760097,5.727334161342081,-0.990731370903236
-10.0,-5.172413793103448,1.0344827586206904,9.951186303119695,5.630015299445503,-1.7546252367489055
-10.0,-5.172413793103448,1.7241379310344835,9.718204987121574,5.5142791758623,-2.5054447871149983
-10.0,-5.172413793103448,2.4137931034482767,9.364515090009228,5.3758938040010005,-3.2323205925820004
-10.0,-5.172413793103448,3.10344827586207,8.887464201034277,5.208878242396516,-3.920007749611047
-10.0,-5.172413793103448,3.793103448275863,8.287585567728884,5.006432273730799,-4.548134917485667
-10.0,-5.172413793103448,4.482758620689657,7.571870895793358,4.762364492722073,-5.091735047088742
-10.0,-5.172413793103448,5.172413793103449,6.756941000851074,4.472979475174911,-5.5236695643983795
-10.0,-5.172413793103448,5.862068965517242,5.870823292253684,4.139065765324397,-5.819139472515639
-10.0,-5.172413793103448,6.551724137931036,4.9518880863748915,3.7672768242508705,-5.9615082809428115
-10.0,-5.172413793103448,7.241379310344829,4.044243415931059,3.3701075353737635,-5.94751576078298
-10.0,-5.172413793103448,7.931034482758622,3.1905252662507326,2.9641008595439953,-5.789534578851612
-10.0,-5.172413793103448,8.620689655172415,2.424593874220194,2.5667611539803814,-5.513540011633606
-10.0,-5.172413793103448,9.310344827586208,1.7668753213965585,2.1933367907364523,-5.153516643506309
-10.0,-5.172413793103448,10.0,1.223675155012106,1.8546271494828375,-4.74466458030422
-10.0,-4.482758620689655,-10.0,1.4762190979952852,2.6839158391053486,4.621527349649411
-10.0,-4.482758620689655,-9.310344827586206,2.100550129722042,3.080333453737794,4.985547260160776
-10.0,-4.482758620689655,-8.620689655172413,2.8513181775287872,3.493151371400004,5.282696361539715
-10.0,-4.482758620689655,-7.931034482758621,3.7163249305476613,3.902483626355557,5.475953006741443
-10.0,-4.482758620689655,-7.241379310344827,4.666570120619325,4.285416962629247,5.532801293349252
-10.0,-4.482758620689655,-6.551724137931034,5.658872519731532,4.620350837575886,5.432668638914215
-10.0,-4.482758620689655,-5.862068965517241,6.643168051448592,4.891504727796724,5.171652550283962
-10.0,-4.482758620689655,-5.172413793103448,7.571870886730939,5.091735071497724,4.762364408561152
-10.0,-4.482758620689655,-4.482758620689655,8.407570721766877,5.222659513800388,4.2292262507481535
-10.0,-4.482758620689655,-3.7931034482758617,9.126577134871184,5.292496731053241,3.6016887606108328
-10.0,-4.482758620689655,-3.1034482758620685,9.718204977433546,5.312923326469767,2.9081564688859007
-10.0,-4.482758620689655,-2.4137931034482754,10.18139633145676,5.2961970397138876,2.172210316651515
-10.0,-4.482758620689655,-1.7241379310344822,10.520573647316194,5.253185356135063,1.4112735595618744
-10.0,-4.482758620689655,-1.034482758620689,10.742000738692349,5.192342921268755,0.6370443510718921
-10.0,-4.482758620689655,-0.3448275862068959,10.851160498019198,5.119372626232711,-0.14311279683117265
-10.0,-4.482758620689655,0.34482758620689724,10.85116049802472,5.037256877070131,-0.9243919936148849
-10.0,-4.482758620689655,1.0344827586206904,10.742000739437172,4.94642881116333,-1.7026722124931533
-10.0,-4.482758620689655,1.7241379310344835,10.520573650742765,4.844970396008748,-2.4726325069481
-10.0,-4.482758620689655,2.4137931034482767,10.181396340010183,4.728834530492609,-3.225883600920462
-10.0,-4.482758620689655,3.10344827586207,9.71820499307744,4.592183506222051,-3.9492251553357685
-10.0,-4.482758620689655,3.793103448275863,9.126577158182723,4.428009816819333,-4.623355177676978
-10.0,-4.482758620689655,4.482758620689657,8.407570752123958,4.229226336389646,-5.222659498839364
-10.0,-4.482758620689655,5.172413793103449,7.57187092154646,3.990317256501113,-5.716926591248814
-10.0,-4.482758620689655,5.862068965517242,6.643168088394763,3.709366638822494,-6.075640578709855
-10.0,-4.482758620689655,6.551724137931036,5.658872564041539,3.3898698137447,-6.274576776211252
-10.0,-4.482758620689655,7.241379310344829,4.666570170024257,3.041436292616605,-6.302884621860843
-10.0,-4.482758620689655,7.931034482758622,3.7163249681629345,2.6786903835899856,-6.167662286158563
-10.0,-4.482758620689655,8.620689655172415,2.851318201277875,2.3184833268937775,-5.893523797531767
-10.0,-4.482758620689655,9.310344827586208,2.100550155344331,1.9764672342805687,-5.517038442322812
-10.0,-4.482758620689655,10.0,1.4762191328387881,1.6643962832781853,-5.078553380802232
-10.0,-3.7931034482758617,-10.0,1.7228357710445446,2.5062423642919347,4.967492300056815
-10.0,-3.7931034482758617,-9.310344827586206,2.4245939314444387,2.8707752872701042,5.361532812887545
-10.0,-3.7931034482758617,-8.620689655172413,3.2619517031891165,3.243818136868652,5.67562077305585
-10.0,-3.7931034482758617,-7.931034482758621,4.215771807415448,3.604629822628364,5.868425964938604
-10.0,-3.7931034482758617,-7.241379310344827,5.2479996152785695,3.9308451808443956,5.906110227689357
-10.0,-3.7931034482758617,-6.551724137931034,6.306724065534809,4.2032325293201245,5.770714519113701
-10.0,-3.7931034482758617,-5.862068965517241,7.336172431714046,4.409901221955216,5.464227214163661
-10.0,-3.7931034482758617,-5.172413793103448,8.287585579601172,4.548134938588587,5.00643219209389
-10.0,-3.7931034482758617,-4.482758620689655,9.126577148314874,4.62335519894328,4.428009735548161
-10.0,-3.7931034482758617,-3.7931034482758617,9.835014454634477,4.646198122478046,3.762417018164986
-10.0,-3.7931034482758617,-3.1034482758620685,10.408402598106852,4.629235896396675,3.0396145667578223
-10.0,-3.7931034482758617,-2.4137931034482754,10.851160490240959,4.584440702747619,2.282840531455376
-10.0,-3.7931034482758617,-1.7241379310344822,11.171878412689011,4.521734121384733,1.508034456314831
-10.0,-3.7931034482758617,-1.034482758620689,11.379633418658928,4.448438717337721,0.724882207941467
-10.0,-3.7931034482758617,-0.3448275862068959,11.481576295953678,4.369271807800493,-0.06143543777475373
-10.0,-3.7931034482758617,0.34482758620689724,11.48157629696941,4.286565883322401,-0.8483297740822862
-10.0,-3.7931034482758617,1.0344827586206904,11.379633422256783,4.200518180694434,-1.6339242184417713
-10.0,-3.7931034482758617,1.7241379310344835,11.171878420325546,4.109385402271911,-2.4152016820669457
-10.0,-3.7931034482758617,2.4137931034482767,10.851160503733775,4.009630459399216,-3.1861138169329823
-10.0,-3.7931034482758617,3.10344827586207,10.408402618908854,3.8961046074467016,-3.9356639697066975
-10.0,-3.7931034482758617,3.793103448275863,9.835014483259343,3.76241709411685,-4.646198101264782
